dataResourceUid,dataResourceName,images,dcterms:modified,dcterms:language,dcterms:license,rightsHolder,dcterms:accessRights,dcterms:bibliographicCitation,references,institutionID,collectionID,datasetID,institutionCode,collectionCode,datasetName,ownerInstitutionCode,basisOfRecord,informationWithheld,dataGeneralizations,dynamicProperties,occurrenceID,catalogNumber,recordNumber,recordedBy,individualCount,organismQuantity,organismQuantityType,sex,lifeStage,reproductiveCondition,behavior,establishmentMeans,occurrenceStatus,preparations,disposition,associatedMedia,associatedReferences,associatedTaxa,otherCatalogNumbers,occurrenceRemarks,organismID,organismName,associatedOccurrences,previousIdentifications,organismRemarks,materialSampleID,eventID,parentEventID,fieldNumber,eventDate,eventTime,startDayOfYear,endDayOfYear,year,month,day,verbatimEventDate,habitat,samplingProtocol,samplingEffort,sampleSizeValue,sampleSizeUnit,fieldNotes,eventRemarks,locationID,higherGeographyID,continent,waterBody,islandGroup,island,country,countryCode,stateProvince,county,municipality,locality,verbatimLocality,minimumElevationInMeters,maximumElevationInMeters,verbatimElevation,minimumDepthInMeters,maximumDepthInMeters,verbatimDepth,minimumDistanceAboveSurfaceInMeters,maximumDistanceAboveSurfaceInMeters,locationAccordingTo,locationRemarks,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,coordinatePrecision,verbatimCoordinates,verbatimLatitude,verbatimLongitude,verbatimCoordinateSystem,verbatimSRS,footprintWKT,footprintSRS,georeferencedDate,georeferenceProtocol,georeferenceSources,georeferenceVerificationStatus,georeferenceRemarks,geologicalContextID,earliestEonOrLowestEonothem,latestEonOrHighestEonothem,earliestEraOrLowestErathem,latestEraOrHighestErathem,earliestPeriodOrLowestSystem,latestPeriodOrHighestSystem,earliestEpochOrLowestSeries,latestEpochOrHighestSeries,earliestAgeOrLowestStage,latestAgeOrHighestStage,lowestBiostratigraphicZone,highestBiostratigraphicZone,lithostratigraphicTerms,group,formation,member,bed,identificationID,identificationQualifier,typeStatus,identifiedBy,dateIdentified,identificationReferences,identificationVerificationStatus,identificationRemarks,taxonID,scientificNameID,acceptedNameUsageID,parentNameUsageID,nameAccordingToID,namePublishedInID,taxonConceptID,raw_scientificName,scientificName,acceptedNameUsage,parentNameUsage,originalNameUsage,nameAccordingTo,namePublishedIn,namePublishedInYear,higherClassification,kingdom,phylum,class,order,family,genus,subgenus,specificEpithet,infraspecificEpithet,taxonRank,verbatimTaxonRank,scientificNameAuthorship,vernacularName,nomenclaturalCode,taxonomicStatus,nomenclaturalStatus,taxonRemarks,measurementDeterminedDate,recordedByID,identifiedByID,videos,species,subfamily,eventType,measurementRemarks,measurementValue,relationshipRemarks,superfamily,relationshipOfResource,measurementMethod,identifier,provenance,sounds,recordID,rights,source,measurementID,measurementType,measurementUnit,measurementDeterminedBy,measurementAccuracy,degreeOfEstablishment,relatedResourceID,images,dcterms:type
dr1097,Victorian Biodiversity Atlas,,2022-10-24,,CC-BY 4.0 (Int),,,,,,,84b924b3-e115-58d9-b707-2920143051f7,,,Victorian Biodiversity Atlas fauna records (unrestricted) for sites with high spatial accuracy,,HUMAN_OBSERVATION,,,,6942317,6942317,,Jenny Nelson,2,,,,,,,,PRESENT,,,,,,,,,,66a0e803-872f-4b04-993e-2c53be08173e,,,,,,,2015-10-15T00:00:00Z,,288,288,2015,10,15,,,Camera - Surveillance/Remote,,,,,,766669,,,,,,Australia,AU,Victoria,,,"TMV2_camera1 Thomson Valley Rd, east of Mt Baw Baw",,,,,,,,,,,,-37.744,146.2147,EPSG:4326,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://biodiversity.org.au/afd/taxa/d051536b-5b94-4317-a2b0-344a2ef25616,Gymnobelideus leadbeateri,Gymnobelideus leadbeateri,,,,,,,,Animalia,Chordata,Mammalia,Diprotodontia,Petauridae,Gymnobelideus,,,,species,,"McCoy, 1867",Leadbeater's Possum,,,,,,,,,Gymnobelideus leadbeateri,,,,,,,,,,,,65049317-201e-4687-a45e-b0c0ebe6bf34,,,,,,,,,,,Event
dr1097,Victorian Biodiversity Atlas,,2022-10-24,,CC-BY 4.0 (Int),,,,,,,84b924b3-e115-58d9-b707-2920143051f7,,,Victorian Biodiversity Atlas fauna records (unrestricted) for sites with high spatial accuracy,,HUMAN_OBSERVATION,,,,10131032,10131032,,Joanne Isaac,1,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,2019-08-28T00:00:00Z,,240,240,2019,8,28,,,Camera - Surveillance/Remote,,,,,,1213010,,,,,,Australia,AU,Victoria,,,"Taylor Made Mundic Rd, Toorongo",,,,,,,,,,,,-37.80898,146.08522,EPSG:4326,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://biodiversity.org.au/afd/taxa/d051536b-5b94-4317-a2b0-344a2ef25616,Gymnobelideus leadbeateri,Gymnobelideus leadbeateri,,,,,,,,Animalia,Chordata,Mammalia,Diprotodontia,Petauridae,Gymnobelideus,,,,species,,"McCoy, 1867",Leadbeater's Possum,,,,,,,,,Gymnobelideus leadbeateri,,,,,,,,,,,,3db092d7-579e-4fb1-a57b-5c6637ffd6cf,,,,,,,,,,,Event
dr1097,Victorian Biodiversity Atlas,,2022-10-24,,CC-BY 4.0 (Int),,,,,,,84b924b3-e115-58d9-b707-2920143051f7,,,Victorian Biodiversity Atlas fauna records (unrestricted) for sites with high spatial accuracy,,HUMAN_OBSERVATION,,,,8491859,8491859,,Contributor Timber Harvesting Unit,,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,2016-10-29T00:00:00Z,,303,303,2016,10,29,,,Spotlighting,,,,,,887223,,,,,,Australia,AU,Victoria,,,"DELWP case reference 2016-0102 287-508-0013, 287-511-0007 & 287-511-0002, Browns Rd, Rubicon SF",,,,,,,,,,,,-37.37805,145.88792,EPSG:4326,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://biodiversity.org.au/afd/taxa/d051536b-5b94-4317-a2b0-344a2ef25616,Gymnobelideus leadbeateri,Gymnobelideus leadbeateri,,,,,,,,Animalia,Chordata,Mammalia,Diprotodontia,Petauridae,Gymnobelideus,,,,species,,"McCoy, 1867",Leadbeater's Possum,,,,,,,,,Gymnobelideus leadbeateri,,,,,,,,,,,,3942df53-5254-4c4f-ba6d-035fe61991d2,,,,,,,,,,,Event
dr1097,Victorian Biodiversity Atlas,,2022-10-24,,CC-BY 4.0 (Int),,,,,,,c83ee307-f721-5958-a610-b38b730fbe7a,,,Victorian Biodiversity Atlas flora records (unrestricted) for sites with high spatial accuracy,,HUMAN_OBSERVATION,,,,4327553,4327553,,Ken Norris,1,,,,,,,,PRESENT,,,,,,,,,,09d75e24-9cf6-4ee3-a0ba-8f6b0e0df392,,,,,,,1974-01-02T00:00:00Z,,2,2,1974,1,2,,,General observations,,,,,,525010,,,,,,Australia,AU,Victoria,,,10' BLOCK CONTAINING FRENCHMAN SPUR,,,,,,,,,,,,-37.58181,146.08463,EPSG:4326,9000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://biodiversity.org.au/afd/taxa/d051536b-5b94-4317-a2b0-344a2ef25616,Gymnobelideus leadbeateri,Gymnobelideus leadbeateri,,,,,,,,Animalia,Chordata,Mammalia,Diprotodontia,Petauridae,Gymnobelideus,,,,species,,"McCoy, 1867",Leadbeater's Possum,,,,,,,,,Gymnobelideus leadbeateri,,,,,,,,,,,,91baef0a-296b-4cce-9a57-85bc8edf0d17,,,,,,,,,,,Event
dr1097,Victorian Biodiversity Atlas,,2022-10-24,,CC-BY 4.0 (Int),,,,,,,c83ee307-f721-5958-a610-b38b730fbe7a,,,Victorian Biodiversity Atlas flora records (unrestricted) for sites with high spatial accuracy,,HUMAN_OBSERVATION,,,,4327456,4327456,,Staff Others (non departmental),1,,,,,,,,PRESENT,,,,,,,,,,386b7b98-3cd4-4ab0-898e-0e3699263f02,,,,,,,1961-04-28T00:00:00Z,,118,118,1961,4,28,,,General observations,,,,,,524966,,,,,,Australia,AU,Victoria,,,AT TOMMY'S BEND,,960.0,960.0,,,,,,,,,-37.52348,145.8263,EPSG:4326,900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://biodiversity.org.au/afd/taxa/d051536b-5b94-4317-a2b0-344a2ef25616,Gymnobelideus leadbeateri,Gymnobelideus leadbeateri,,,,,,,,Animalia,Chordata,Mammalia,Diprotodontia,Petauridae,Gymnobelideus,,,,species,,"McCoy, 1867",Leadbeater's Possum,,,,,,,,,Gymnobelideus leadbeateri,,,,,,,,,,,,9a50b57b-27c0-4a0c-aa79-391d9484056f,,,,,,,,,,,Event
dr1097,Victorian Biodiversity Atlas,,2022-10-24,,CC-BY 4.0 (Int),,,,,,,84b924b3-e115-58d9-b707-2920143051f7,,,Victorian Biodiversity Atlas fauna records (unrestricted) for sites with high spatial accuracy,,HUMAN_OBSERVATION,,,,6165893,6165893,,Dan Harley,,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,2013-05-05T00:00:00Z,,125,125,2013,5,5,,,Nest box,,,,,,646754,,,,,,Australia,AU,Victoria,,,"BFTS1 northen slopes of Mt Bullfight, Mount Bullfight Nature Conservation Reserve",,,,,,,,,,,,-37.4227,145.91541,EPSG:4326,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://biodiversity.org.au/afd/taxa/d051536b-5b94-4317-a2b0-344a2ef25616,Gymnobelideus leadbeateri,Gymnobelideus leadbeateri,,,,,,,,Animalia,Chordata,Mammalia,Diprotodontia,Petauridae,Gymnobelideus,,,,species,,"McCoy, 1867",Leadbeater's Possum,,,,,,,,,Gymnobelideus leadbeateri,,,,,,,,,,,,b7ab34da-5432-4385-8e04-3d07723785e4,,,,,,,,,,,Event
dr1097,Victorian Biodiversity Atlas,,2022-10-24,,CC-BY 4.0 (Int),,,,,,,84b924b3-e115-58d9-b707-2920143051f7,,,Victorian Biodiversity Atlas fauna records (unrestricted) for sites with high spatial accuracy,,HUMAN_OBSERVATION,,,,8584480,8584480,,Jenny Nelson,1,,,,,,,,PRESENT,,,,,,,,,,48fd8757-5a98-4513-bc3b-b921673383bd,,,,,,,2017-03-10T00:00:00Z,,69,69,2017,3,10,,,Camera - Surveillance/Remote,,,,,,940157,,,,,,Australia,AU,Victoria,,,"S1-7-S_camera2 Unnamed Tk, Off Toorongo Rd, Tanjil Bren",,,,,,,,,,,,-37.79,146.14025,EPSG:4326,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://biodiversity.org.au/afd/taxa/d051536b-5b94-4317-a2b0-344a2ef25616,Gymnobelideus leadbeateri,Gymnobelideus leadbeateri,,,,,,,,Animalia,Chordata,Mammalia,Diprotodontia,Petauridae,Gymnobelideus,,,,species,,"McCoy, 1867",Leadbeater's Possum,,,,,,,,,Gymnobelideus leadbeateri,,,,,,,,,,,,f3508a10-778b-4b89-822c-29df4419b643,,,,,,,,,,,Event
dr1097,Victorian Biodiversity Atlas,,2022-10-24,,CC-BY 4.0 (Int),,,,,,,c83ee307-f721-5958-a610-b38b730fbe7a,,,Victorian Biodiversity Atlas flora records (unrestricted) for sites with high spatial accuracy,,HUMAN_OBSERVATION,,,,3815178,3815178,,Lindy Lumsden,3,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,1989-01-06T00:00:00Z,,6,6,1989,1,6,,,Stag watching,,,,,,448622,,,,,,Australia,AU,Victoria,,,WITHIN 2 KM OF MOUNT RITCHIE,,1140.0,1140.0,,,,,,,,,-37.6235,145.76099,EPSG:4326,900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://biodiversity.org.au/afd/taxa/d051536b-5b94-4317-a2b0-344a2ef25616,Gymnobelideus leadbeateri,Gymnobelideus leadbeateri,,,,,,,,Animalia,Chordata,Mammalia,Diprotodontia,Petauridae,Gymnobelideus,,,,species,,"McCoy, 1867",Leadbeater's Possum,,,,,,,,,Gymnobelideus leadbeateri,,,,,,,,,,,,614cada2-fb5c-4db1-ab3c-c42ae1b2ef25,,,,,,,,,,,Event
dr1097,Victorian Biodiversity Atlas,,2022-10-24,,CC-BY 4.0 (Int),,,,,,,84b924b3-e115-58d9-b707-2920143051f7,,,Victorian Biodiversity Atlas fauna records (unrestricted) for sites with high spatial accuracy,,HUMAN_OBSERVATION,,,,4271263,4271263,,Andrew Gillham,1,,,,,,,,PRESENT,,,,,,,Found dead,,,,,,,,,,1995-05-08T00:00:00Z,,128,128,1995,5,8,,,General observations,,,,,,508249,,,,,,Australia,AU,Victoria,,,Main Trail,,1330.0,1330.0,,,,,,,,,-37.8372,146.32905,EPSG:4326,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://biodiversity.org.au/afd/taxa/d051536b-5b94-4317-a2b0-344a2ef25616,Gymnobelideus leadbeateri,Gymnobelideus leadbeateri,,,,,,,,Animalia,Chordata,Mammalia,Diprotodontia,Petauridae,Gymnobelideus,,,,species,,"McCoy, 1867",Leadbeater's Possum,,,,,,,,,Gymnobelideus leadbeateri,,,,,,,,,,,,06f22004-fc29-4e9d-a291-a5b120943bfd,,,,,,,,,,,Event
dr1097,Victorian Biodiversity Atlas,,2022-10-24,,CC-BY 4.0 (Int),,,,,,,c83ee307-f721-5958-a610-b38b730fbe7a,,,Victorian Biodiversity Atlas flora records (unrestricted) for sites with high spatial accuracy,,HUMAN_OBSERVATION,,,,3814879,3814879,,Lindy Lumsden,2,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,1988-11-20T00:00:00Z,,325,325,1988,11,20,,,Stag watching,,,,,,449479,,,,,,Australia,AU,Victoria,,,ROUGHLY 2 KM W OF MOUNT GREGORY,,1040.0,1040.0,,,,,,,,,-37.69877,146.11137,EPSG:4326,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://biodiversity.org.au/afd/taxa/d051536b-5b94-4317-a2b0-344a2ef25616,Gymnobelideus leadbeateri,Gymnobelideus leadbeateri,,,,,,,,Animalia,Chordata,Mammalia,Diprotodontia,Petauridae,Gymnobelideus,,,,species,,"McCoy, 1867",Leadbeater's Possum,,,,,,,,,Gymnobelideus leadbeateri,,,,,,,,,,,,55db1e9f-3ef1-4e5c-b5b6-c1774f1c3f78,,,,,,,,,,,Event
dr1097,Victorian Biodiversity Atlas,,2022-10-24,,CC-BY 4.0 (Int),,,,,,,84b924b3-e115-58d9-b707-2920143051f7,,,Victorian Biodiversity Atlas fauna records (unrestricted) for sites with high spatial accuracy,,HUMAN_OBSERVATION,,,,8958410,8958410,,Brigette Gwynne,1,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,2017-04-10T00:00:00Z,,100,100,2017,4,10,,,General observations,,,,,,1028528,,,,,,Australia,AU,Victoria,,,Black River Road S46 Black River Road,,,,,,,,,,,,-37.56971,146.42701,EPSG:4326,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://biodiversity.org.au/afd/taxa/d051536b-5b94-4317-a2b0-344a2ef25616,Gymnobelideus leadbeateri,Gymnobelideus leadbeateri,,,,,,,,Animalia,Chordata,Mammalia,Diprotodontia,Petauridae,Gymnobelideus,,,,species,,"McCoy, 1867",Leadbeater's Possum,,,,,,,,,Gymnobelideus leadbeateri,,,,,,,,,,,,87c12c4b-298d-43ca-aa0a-8112567ef9ea,,,,,,,,,,,Event
dr1097,Victorian Biodiversity Atlas,,2022-10-24,,CC-BY 4.0 (Int),,,,,,,c83ee307-f721-5958-a610-b38b730fbe7a,,,Victorian Biodiversity Atlas flora records (unrestricted) for sites with high spatial accuracy,,HUMAN_OBSERVATION,,,,4352749,4352749,,Andrew Smith,,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,1985-01-01T00:00:00Z,,1,1,1985,1,1,,,General observations,,,,,,534707,,,,,,Australia,AU,Victoria,,,28 KM FROM WARBURTON,,560.0,560.0,,,,,,,,,-37.63471,145.7132,EPSG:4326,4500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://biodiversity.org.au/afd/taxa/d051536b-5b94-4317-a2b0-344a2ef25616,Gymnobelideus leadbeateri,Gymnobelideus leadbeateri,,,,,,,,Animalia,Chordata,Mammalia,Diprotodontia,Petauridae,Gymnobelideus,,,,species,,"McCoy, 1867",Leadbeater's Possum,,,,,,,,,Gymnobelideus leadbeateri,,,,,,,,,,,,2a0176be-f5d8-495f-b640-52f9be76c0e5,,,,,,,,,,,Event
dr1097,Victorian Biodiversity Atlas,,2022-10-24,,CC-BY 4.0 (Int),,,,,,,c83ee307-f721-5958-a610-b38b730fbe7a,,,Victorian Biodiversity Atlas flora records (unrestricted) for sites with high spatial accuracy,,HUMAN_OBSERVATION,,,,4327537,4327537,,Ken Norris,1,,,,,,,,PRESENT,,,,,,,,,,06505af5-1da8-4997-8712-462f7c2fce51,,,,,,,1978-10-22T00:00:00Z,,295,295,1978,10,22,,,General observations,,,,,,525006,,,,,,Australia,AU,Victoria,,,1.5 KM WSW OF ON TANJIL BREN-ERICA RD,,360.0,360.0,,,,,,,,,-37.87348,146.2263,EPSG:4326,900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://biodiversity.org.au/afd/taxa/d051536b-5b94-4317-a2b0-344a2ef25616,Gymnobelideus leadbeateri,Gymnobelideus leadbeateri,,,,,,,,Animalia,Chordata,Mammalia,Diprotodontia,Petauridae,Gymnobelideus,,,,species,,"McCoy, 1867",Leadbeater's Possum,,,,,,,,,Gymnobelideus leadbeateri,,,,,,,,,,,,f00adde7-0dcf-4337-9106-2579b348aa0f,,,,,,,,,,,Event
dr1097,Victorian Biodiversity Atlas,,2022-10-24,,CC-BY 4.0 (Int),,,,,,,84b924b3-e115-58d9-b707-2920143051f7,,,Victorian Biodiversity Atlas fauna records (unrestricted) for sites with high spatial accuracy,,HUMAN_OBSERVATION,,,,10134729,10134729,,Phoebe Burns,1,,,,,,,,PRESENT,,,,,,,,,,b8e08959-5a72-4f32-9523-faa55106b4e0,,,,,,,2019-11-18T00:00:00Z,,322,322,2019,11,18,,,Camera - Surveillance/Remote,,,,,,1213828,,,,,,Australia,AU,Victoria,,,"Rosby Radford Rd, Noojee",,,,,,,,,,,,-37.77792,145.94332,EPSG:4326,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://biodiversity.org.au/afd/taxa/d051536b-5b94-4317-a2b0-344a2ef25616,Gymnobelideus leadbeateri,Gymnobelideus leadbeateri,,,,,,,,Animalia,Chordata,Mammalia,Diprotodontia,Petauridae,Gymnobelideus,,,,species,,"McCoy, 1867",Leadbeater's Possum,,,,,,,,,Gymnobelideus leadbeateri,,,,,,,,,,,,bb9349a0-6df9-4bb1-8915-9bbfa07fe693,,,,,,,,,,,Event
dr1097,Victorian Biodiversity Atlas,,2022-10-24,,CC-BY 4.0 (Int),,,,,,,84b924b3-e115-58d9-b707-2920143051f7,,,Victorian Biodiversity Atlas fauna records (unrestricted) for sites with high spatial accuracy,,HUMAN_OBSERVATION,,,,11363890,11363890,,Kelly McDonald,1,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,2021-09-02T00:00:00Z,,245,245,2021,9,2,,,Camera - Surveillance/Remote,,,,,,1606719,,,,,,Australia,AU,Victoria,,,"287-516-0004 Bullfight Rd, 1.3 km NNE of Mount Bullfight, Rubicon SF",,,,,,,,,,,,-37.41935,145.91893,EPSG:4326,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://biodiversity.org.au/afd/taxa/d051536b-5b94-4317-a2b0-344a2ef25616,Gymnobelideus leadbeateri,Gymnobelideus leadbeateri,,,,,,,,Animalia,Chordata,Mammalia,Diprotodontia,Petauridae,Gymnobelideus,,,,species,,"McCoy, 1867",Leadbeater's Possum,,,,,,,,,Gymnobelideus leadbeateri,,,,,,,,,,,,324962de-6736-49e4-9101-247a73cfd9ab,,,,,,,,,,,Event
dr1097,Victorian Biodiversity Atlas,,2022-10-24,,CC-BY 4.0 (Int),,,,,,,c83ee307-f721-5958-a610-b38b730fbe7a,,,Victorian Biodiversity Atlas flora records (unrestricted) for sites with high spatial accuracy,,HUMAN_OBSERVATION,,,,5587623,5587623,,Tamara Karner,1,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,2005-05-10T00:00:00Z,,130,130,2005,5,10,,,Nest box,,,,,,597560,,,,,,Australia,AU,Victoria,,,Yarra Ranges National Park,,0.0,0.0,,,,,,,,,-37.48772,145.88313,EPSG:4326,900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://biodiversity.org.au/afd/taxa/d051536b-5b94-4317-a2b0-344a2ef25616,Gymnobelideus leadbeateri,Gymnobelideus leadbeateri,,,,,,,,Animalia,Chordata,Mammalia,Diprotodontia,Petauridae,Gymnobelideus,,,,species,,"McCoy, 1867",Leadbeater's Possum,,,,,,,,,Gymnobelideus leadbeateri,,,,,,,,,,,,57068bae-8cbd-4522-a38a-bddc7b27ee5d,,,,,,,,,,,Event
dr1097,Victorian Biodiversity Atlas,,2022-10-24,,CC-BY 4.0 (Int),,,,,,,84b924b3-e115-58d9-b707-2920143051f7,,,Victorian Biodiversity Atlas fauna records (unrestricted) for sites with high spatial accuracy,,HUMAN_OBSERVATION,,,,10695717,10695717,,Elouise Haskin,,,,,,,,,PRESENT,,,,,,,,,,226ca78f-12fc-4e29-aebc-68934ce116a4,,,,,,,2020-08-18T00:00:00Z,,231,231,2020,8,18,,,Camera - Surveillance/Remote,,,,,,1336541,,,,,,Australia,AU,Victoria,,,320-502-0029 Oaks Track,,,,,,,,,,,,-37.63801,146.07981,EPSG:4326,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://biodiversity.org.au/afd/taxa/d051536b-5b94-4317-a2b0-344a2ef25616,Gymnobelideus leadbeateri,Gymnobelideus leadbeateri,,,,,,,,Animalia,Chordata,Mammalia,Diprotodontia,Petauridae,Gymnobelideus,,,,species,,"McCoy, 1867",Leadbeater's Possum,,,,,,,,,Gymnobelideus leadbeateri,,,,,,,,,,,,45baa73d-f5d0-45d1-acb3-f11a064d7efb,,,,,,,,,,,Event
dr1097,Victorian Biodiversity Atlas,,2022-10-24,,CC-BY 4.0 (Int),,,,,,,84b924b3-e115-58d9-b707-2920143051f7,,,Victorian Biodiversity Atlas fauna records (unrestricted) for sites with high spatial accuracy,,HUMAN_OBSERVATION,,,,9925505,9925505,,Christopher Watson,1,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,2019-08-06T00:00:00Z,,218,218,2019,8,6,,,Camera - Surveillance/Remote,,,,,,1204920,,,,,,Australia,AU,Victoria,,,"460-509-0006 Simpsons Road, Tanjil Bren State Forest",,,,,,,,,,,,-37.86896,146.16097,EPSG:4326,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://biodiversity.org.au/afd/taxa/d051536b-5b94-4317-a2b0-344a2ef25616,Gymnobelideus leadbeateri,Gymnobelideus leadbeateri,,,,,,,,Animalia,Chordata,Mammalia,Diprotodontia,Petauridae,Gymnobelideus,,,,species,,"McCoy, 1867",Leadbeater's Possum,,,,,,,,,Gymnobelideus leadbeateri,,,,,,,,,,,,66483fc2-1dd4-4971-bb49-6009c967b932,,,,,,,,,,,Event
dr1097,Victorian Biodiversity Atlas,,2022-10-24,,CC-BY 4.0 (Int),,,,,,,84b924b3-e115-58d9-b707-2920143051f7,,,Victorian Biodiversity Atlas fauna records (unrestricted) for sites with high spatial accuracy,,HUMAN_OBSERVATION,,,,11364363,11364363,,Elouise Haskin,1,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,2021-09-06T00:00:00Z,,249,249,2021,9,6,,,Camera - Surveillance/Remote,,,,,,1606854,,,,,,Australia,AU,Victoria,,,"483-503-0002 Christmas Creek Extension Tk, 3.2 km SW of Mount Tyers, Erica SF",,,,,,,,,,,,-37.89022,146.28312,EPSG:4326,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://biodiversity.org.au/afd/taxa/d051536b-5b94-4317-a2b0-344a2ef25616,Gymnobelideus leadbeateri,Gymnobelideus leadbeateri,,,,,,,,Animalia,Chordata,Mammalia,Diprotodontia,Petauridae,Gymnobelideus,,,,species,,"McCoy, 1867",Leadbeater's Possum,,,,,,,,,Gymnobelideus leadbeateri,,,,,,,,,,,,edde127c-c358-4f69-899f-a853d6fa0869,,,,,,,,,,,Event
dr1097,Victorian Biodiversity Atlas,,2022-10-24,,CC-BY 4.0 (Int),,,,,,,84b924b3-e115-58d9-b707-2920143051f7,,,Victorian Biodiversity Atlas fauna records (unrestricted) for sites with high spatial accuracy,,HUMAN_OBSERVATION,,,,6942140,6942140,,Jenny Nelson,1,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,2015-09-11T00:00:00Z,,254,254,2015,9,11,,,Camera - Surveillance/Remote,,,,,,766552,,,,,,Australia,AU,Victoria,,,"BCk4_camera1 Big Creek Rd, 5.8km NE of Powelltown",,,,,,,,,,,,-37.8316,145.8043,EPSG:4326,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://biodiversity.org.au/afd/taxa/d051536b-5b94-4317-a2b0-344a2ef25616,Gymnobelideus leadbeateri,Gymnobelideus leadbeateri,,,,,,,,Animalia,Chordata,Mammalia,Diprotodontia,Petauridae,Gymnobelideus,,,,species,,"McCoy, 1867",Leadbeater's Possum,,,,,,,,,Gymnobelideus leadbeateri,,,,,,,,,,,,430c4342-f9d3-426c-84a6-8c9f8ca2d956,,,,,,,,,,,Event
dr1097,Victorian Biodiversity Atlas,,2022-10-24,,CC-BY 4.0 (Int),,,,,,,84b924b3-e115-58d9-b707-2920143051f7,,,Victorian Biodiversity Atlas fauna records (unrestricted) for sites with high spatial accuracy,,HUMAN_OBSERVATION,,,,6942282,6942282,,Jenny Nelson,3,,,,,,,,PRESENT,,,,,,,,,,c08f8521-1b8a-4b5c-ad5d-4d4e1007c1bc,,,,,,,2015-10-14T00:00:00Z,,287,287,2015,10,14,,,Camera - Surveillance/Remote,,,,,,766649,,,,,,Australia,AU,Victoria,,,"NM3_camera2 Nine Mile Rd, 13.6km N of Tanjil Bren",,,,,,,,,,,,-37.7051,146.14231,EPSG:4326,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://biodiversity.org.au/afd/taxa/d051536b-5b94-4317-a2b0-344a2ef25616,Gymnobelideus leadbeateri,Gymnobelideus leadbeateri,,,,,,,,Animalia,Chordata,Mammalia,Diprotodontia,Petauridae,Gymnobelideus,,,,species,,"McCoy, 1867",Leadbeater's Possum,,,,,,,,,Gymnobelideus leadbeateri,,,,,,,,,,,,397d7472-369d-4d22-a16f-1aa2d8e51a38,,,,,,,,,,,Event
